Product Name,Product URL,Price,Shipping,Reviews,Image URL
"Lenovo ThinkPad P1 Gen 7 Intel Laptop, 16"" IPS  Low Blue Light, Intel Core Ultra 7 155H, 32GB, 1TB SSD",https://www.newegg.com/lenovo-16-non-touch-screen-gb-memory-1-tb-ssd-black/p/1TS-000E-1B327,"2,389.00",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AHRCD24070910DUEU01.jpg
Acer Nitro 5 - 15.6'' GeForce RTX 4050 Laptop GPU - Intel Core i7-12650H - 16GB Memory - 512 GB PCIe SSD - Windows 11 Home 64-bit Gaming Laptop - 144 Hz IPS (AN515-58-73RS ),https://www.newegg.com/acer-america-nitro-5-15-6-geforce-rtx-4050-laptop-gpu-intel-core-i7-12650h-fhd-16gb-memory-512-gb-pcie-ssd/p/2WC-000K-027V4,999,Free Shipping,3,https://c1.neweggimages.com/productimage/nb300/A24GD2306080CJ4CM67.jpg
"Lenovo ThinkPad P16v Gen 2 Mobile Workstation Laptop 16"" 4K UHD 16:10 (100% DCI-P3, NVIDIA RTX 1000 Ada 6GB, Intel Ultra 7 155H, 64GB DDR5 RAM, 2TB SSD), 2 x Thunderbolt 4, 5MP IR Webcam, Win 11 Pro",https://www.newegg.com/lenovo-16-0-intel-core-ultra-7-155h-nvidia-rtx-1000-ada-generation-64gb-memory-2-tb-pcie-ssd/p/36B-000D-00G43,"1,999.99",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/ADG3S25041819AM0H6E.jpg
"MSI Thin Gaming Laptop, 15.6"" 144Hz FHD Display, Intel Core i5-12450H Upto 4.4GHz, 16GB RAM, 512GB SSD, NVIDIA GeForce RTX 2050, Backlit keys, Windows 11 Pro",https://www.newegg.com/msi-15-6-nvidia-geforce-rtx-2050-full-hd-16gb-memory-512-gb-ssd/p/2WC-000C-0J517,689.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD2503130YZLCF67.jpg
"Lenovo ThinkBook 16 G6 Laptop, 16"" FHD+ Touch Display, Intel Core i7-1355U Upto 5GHz, 32GB RAM, 2TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",https://www.newegg.com/lenovo-thinkbook-16-0-full-hd-touch-screen-intel-iris-xe-graphics-32gb-memory-2-tb-ssd-gray/p/1TS-000E-1CKR9,989.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD2503120Y87VWB1.jpg
"HP 15 Laptop, 15.6"" FHD Display, Intel Core i5-1135G7 Upto 4.2GHz, 32GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro",https://www.newegg.com/hp-15-6-fhd-non-touch-screen-intel-core-i5-1135g7-intel-iris-xe-graphics-32gb-memory-512-gb-ssd-silver/p/1TS-000D-162K8,488.79,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD23010412B7QW49.jpg
"HP 17 Laptop, 17.3"" FHD (1920 x 1080) Display, AMD Ryzen 5 5500U (Beat i5-10500) 6-Core up to 4.0GHz, AMD Radeon Graphics, 16GB DDR4  512GB PCIe SSD, Numeric Keypad, Fingerprint, Windows 11",https://www.newegg.com/hp-raider-17-3-fhd-non-touch-screen-amd-ryzen-5-5500u-amd-radeon-graphics-16gb-memory-512-gb-ssd-silver/p/1TS-000D-1E5X5,569.79,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/BB6JD23072904HTVD50.jpg
"MSI Thin A15 Gaming Laptop, 15.6"" FHD 144Hz Display, AMD Ryzen 9 8945HS(Up to 5.2 GHz), NVIDIA GeForce RTX 4060 Graphics, 64GB DDR5, 2TB SSD, Wi-Fi 6E, Bluetooth 5.3, Backlit Keyboard, Win11 Home",https://www.newegg.com/msi-15-6-geforce-rtx-4060-laptop-gpu-amd-ryzen-9-8945hs-fhd-64gb-memory-2-tb-pcie-ssd/p/2WC-000C-0HZU8,"1,408.58",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AJZDD2410300IBVXHEB.jpg
"Dell Inspiron 3535 15.6 FHD Touchscreen Laptop, Intel Core i5-1334U, 8GB RAM, 512GB SSD, 3-in-1 External Storage Bundle, Lifetime Office, WiFi 6, Keypad, HDMI, Windows 11 Pro",https://www.newegg.com/dell-15-6-intel-core-i5-1334u-intel-uhd-graphics-8gb-memory-512-gb-ssd-black/p/36B-0006-00686,499.99,13.99 Shipping,0,https://c1.neweggimages.com/productimage/nb300/A6V6D2505210OLTD5FA.jpg
"HP 17 Laptop (17.3"" FHD Anti-Glare, AMD Ryzen 5 7430U, 64GB RAM, 2TB SSD, 6-Core (> i7-1165G7)), for Business, Enterprise, Students, Long Battery Life, Webcam, Fast Charge, Win 11 Pro w/AI Copilot",https://www.newegg.com/hp-laptop-17-17-3-fhd-non-touch-screen-amd-ryzen-5-7430u-amd-radeon-graphics-16gb-memory-512-gb-nvme-ssd-silver/p/1TS-000D-1PW27,699.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/ADG3S2506030B7MGXBB.jpg
"Lenovo IdeaPad 1i Business&Home Laptop, 15.6"" FHD Touch Display, Intel Core i3-1215U Upto 4.1GHz,16GB RAM,1TBNVMe SSD, HDMI, Card Reader,Wi-Fi,Bluetooth,Windows 11 Pro/Microsoft Office License",https://www.newegg.com/lenovo-1i-15-0-fhd-touch-screen-intel-core-i3-1215u-16gb-memory-1-tb-ssd-grey/p/1TS-000E-1CWJ0,449.79,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AKKBD2505090U5ZD99A.jpg
"Acer Nitro V ANV16-41-R5K2 16.0"" WUXGA IPS AMD Ryzen 7 8845HS  NVIDIA GeForce RTX 4060 Laptop GPU (MGP 140W), 16GB DDR5, 1TB PCIe Gen 4 SSD, Window 11 Home",https://www.newegg.com/acer-america-nitro-v-16-geforce-rtx-4060-laptop-gpu-amd-ryzen-7-8845hs-wuxga-16gb-memory-1tb-pcie-gen-4-ssd-ssd/p/2S3-0008-006C4,"1,099.99",Free Shipping,1,https://c1.neweggimages.com/productimage/nb300/2S3-0008-006C4-12.jpg
"Lenovo LOQ 15ARP9 Gaming Laptop, 15.6"" 144Hz FHD Display, AMD Ryzen 7 7435HS Upto 4.5GHz, 64GB RAM, 2TB SSD, NVIDIA GeForce RTX 4060, Backlit keys, Windows 11 Pro",https://www.newegg.com/lenovo-15-6-nvidia-geforce-rtx-4060-laptop-gpu-full-hd-64gb-memory-2-tb-ssd/p/2WC-000J-035Z3,"1,399.99",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD250616139KJ3A8.jpg
"Lenovo ThinkPad E16 G2 Laptop, 16"" FHD+ Touch Display, Intel Core Ultra 5 125U Upto 4.3GHz, 32GB RAM, 2TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",https://www.newegg.com/lenovo-thinkpad-16-0-full-hd-touch-screen-intel-uhd-graphics-32gb-memory-2-tb-ssd-black/p/1TS-000E-1CK23,"1,069.99",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD25030613PC2LD0.jpg
"HP 15.6"" Full HD (1920x1080) TouchScreen Laptop, 11th Gen Intel Core i7-1165G7 Processor, 32GB DDR4 RAM, 1TB SSD, Intel Iris Xe Graphics, Wifi-AC, Bluetooth,HDMI,USB, Windows 11 Pro",https://www.newegg.com/hp-hd-15-6-full-hd-led-touchscreen-display-touch-screen-intel-core-i7-1165g7-intel-iris-xe-graphics-32gb-memory-1-tb-ssd-silver/p/1TS-000D-0ZDF9,776.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AE4NS22071810UWIF4F.jpg
"HP 15.6"" i7 Laptop, Intel Core i7-1355U,Intel Iris Xe Graphics,32GB RAM,1TB SSD,Win 11 Pro,Silver",https://www.newegg.com/hp-15-6-full-hd-32gb-memory-1-tb-ssd-silver/p/1TS-000D-1NFG8,779,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/B295D2412160KCGXVBF.jpg
"Lenovo IdeaPad 3 Laptop, 14"" IPS FHD Display, Intel Core i3-1005G1 Upto 3.4GHz, 8GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro S",https://www.newegg.com/lenovo-ideapad-14-0-fhd-non-touch-screen-intel-core-i3-1005g1-intel-uhd-graphics-8gb-memory-256-gb-ssd-grey/p/1TS-000E-11NP3,369.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/V0N6D2208011142LD24.jpg
"JSHIX Business Laptop. Windows 11pro .14.1 Inches .Celeron dual core processor, DDR4 memory,8GB DDR4 RAM +256GB SSD,M.2 high speed solid state, the extreme cost performance",https://www.newegg.com/jshix-14-1-non-touch-screen-2-10ghz-8gb-memory-256-gb-ssd-gray/p/36B-0020-00008,179.99,Free Shipping,1,https://c1.neweggimages.com/productimage/nb300/BKNAS2312120EGK0W04.jpg
"MSI Stealth 16 AI, 16"" QHD+ 240Hz Display, Ultra Thin and Light Gaming Laptop, Star Blue, Intel® Core Ultra7-155H, RTX 4060, 32GB DDR5, 1TB NVMe SSD, Win 11 Pro - Gaming Laptop",https://www.newegg.com/msi-16-0-intel-core-ultra-7-155h-geforce-rtx-4060-32gb-memory-1-tb-ssd/p/1TS-0016-05D41,"1,999.00",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/A24GD2502070EJAAZ95.jpg
"Lenovo IdeaPad Slim 3 Linux Laptop, 15.6"" FHD Touchscreen Laptop, 8-Core AMD Ryzen 7 5825U, 16GB RAM, 512GB SSD, Keypad, SD Card Reader, Stylus Pen + External Portable SSD + USB Hub, Linux Ubuntu OS",https://www.newegg.com/lenovo-15-6-touch-screen-amd-ryzen-7-5825u-amd-radeon-graphics-16gb-memory-512-gb-ssd-arctic-gray/p/36B-000D-00G58,629.99,13.99 Shipping,0,https://c1.neweggimages.com/productimage/nb300/A6V6D2505080VEE6S66.jpg
"Lenovo IdeaPad 1i Business&Home Laptop, 15.6"" FHD Touch Display, Intel Core i3-1215U Upto 4.1GHz,16GB RAM,512GBNVMe SSD, HDMI, Card Reader,Wi-Fi,Bluetooth,Windows 11 Home/Microsoft Office License",https://www.newegg.com/lenovo-1i-15-0-fhd-touch-screen-intel-core-i3-1215u-16gb-memory-512-gb-ssd-grey/p/1TS-000E-1CWH7,459.79,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AKKBS2505090WVHJ19A.jpg
Lenovo IdeaPad Slim 15.6 inch FHD Touch Laptop | AMD Ryzen 7-7730U(Beat i7-1355U) | AMD Radeon Graphics| Fingerprint | Backlit | 16GB RAM | 512GB SSD | Windows 11 Home | Bundle with Stylus Pen,https://www.newegg.com/lenovo-15-6-lcd-touch-screen-16gb-memory-512-gb-ssd-blue/p/1TS-000E-1C298,559,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AEYJS2411130BS9XF97.jpg
"HP ENVY x360 2-in-1 Laptop, 13.3"" FHD Touch Display, Intel Core i7-1165G7 Upto 4.7GHz, 8GB RAM, 2TB SSD, Windows 11 Pro",https://www.newegg.com/hp-x362-13-3-full-hd-no-intel-iris-xe-graphics-8gb-memory-2-tb-ssd-pale-gold/p/1TS-000D-1R1A8,849.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD2506190WQML4CB.jpg
"ASUS VivoBook F1404 Laptop, 14"" FHD Display, Intel Core 5 120U Upto 5GHz, 8GB RAM, 2TB SSD, Windows 11 Pro",https://www.newegg.com/asus-vivobook-14-0-full-hd-no-intel-uhd-graphics-8gb-memory-2-tb-ssd-pink/p/1TS-001A-0BC01,699.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD25061910NICL5F.jpg
"Lenovo Laptop V15 for Business (15.6"" FHD Anti-Glare, Intel i7-1255U, 40GB RAM, 2TB PCIe SSD) Webcam w/ Shutter, Military Grade, Numeric Keypad, Type-C, Ethernet, Wi-Fi, Win 11 Pro, Grey - 2024",https://www.newegg.com/lenovo-laptop-v15-15-6-40gb-memory-2-tb-ssd/p/36B-000D-00EZ1,749,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/ADG3S2406190EY6C145.jpg
"HP 15 Laptop, 15.6"" IPS FHD Display, Intel Core i5-1135G7 Upto 4.2GHz, 16GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro S",https://www.newegg.com/hp-15-6-fhd-non-touch-screen-intel-core-i5-1135g7-intel-iris-xe-graphics-16gb-memory-1-tb-ssd-silver/p/1TS-000D-0X1H7,499.79,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD22050414C62R8A.jpg
"ASUS Vivobook 15.6"" Full HD Laptop Intel core i5-1235U (Beats i7-1165G7) 24GB RAM 1TB SSD Wi-Fi Bluetooth HDMI 1.4 USB-C 3.2 Webcam HD Long Battery life Windows 11 Pro Blue | Valued Gift Set",https://www.newegg.com/asus-15-6-full-hd-intel-uhd-graphics-24gb-memory-1-tb-ssd-blue/p/1TS-001A-0B5B1,569,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/BPMFS2501281081SID7.jpg
"Lenovo IdeaPad Slim 3 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5625U Upto 4.3GHz, 16GB RAM, 1TB SSD, Backlit keys, Windows 11 Home",https://www.newegg.com/lenovo-ideapad-15-6-full-hd-amd-radeon-graphics-16gb-memory-1-tb-ssd-gray/p/1TS-000E-1D264,479.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD2506190Y6E0Y75.jpg
"Dell Inspiron 3000 Home & Business Laptop Notebook ,15.6"" FHD Touch Display,13th Gen Intel i5-1334U(Beat I7-1250U),32GB RAM,256GB SSD, Bluetooth, Wi-Fi, Windows 11 Pro/Microsoft Office License",https://www.newegg.com/dell-3530-15-0-fhd-touch-screen-intel-core-i5-1334u-32gb-memory-256-gb-ssd-black/p/1TS-000A-14KN0,589.79,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AKKBS2506190YDOSGCB.jpg
"ASUS Vivobook 15.6"" Full HD Laptop Intel core i5-1235U (Beats i7-1165G7) 40GB RAM 1TB SSD Wi-Fi Bluetooth HDMI 1.4 USB-C 3.2 Webcam HD Long Battery life Windows 11 Pro Blue | Valued Gift Set",https://www.newegg.com/asus-15-6-full-hd-intel-uhd-graphics-40gb-memory-1-tb-ssd-blue/p/1TS-001A-0B5B8,589,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/BPMFS250128102H9LD7.jpg
"MSI Thin A15 Gaming Laptop, 15.6"" FHD 144Hz Display, AMD Ryzen 9 8945HS(Beat i9-14900HX), NVIDIA GeForce RTX 4060 GPU, 32GB DDR5, 1TB SSD, Wi-Fi 6E, Bluetooth 5.3, Backlit Keyboard, Win11 Home",https://www.newegg.com/msi-15-6-geforce-rtx-4060-laptop-gpu-fhd-32gb-memory-1-tb-pcie-ssd/p/2WC-000C-0JA90,"1,253.84",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AJZDD2505280849OHA1.jpg
"ASUS Vivobook 15.6"" Full HD Laptop Intel core i5-1235U (Beats i7-1165G7) 16GB RAM 512GB SSD Wi-Fi Bluetooth HDMI 1.4 USB-C 3.2 Webcam HD Long Battery life Windows 11 Pro Blue | Valued Gift Set",https://www.newegg.com/asus-15-6-full-hd-intel-uhd-graphics-16gb-memory-512-gb-ssd-blue/p/1TS-001A-0B595,549,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/BPMFS25012810D2XYD7.jpg
"Dell Inspiron 3000 Home & Business Laptop Notebook ,15.6"" FHD Touch Display,13th Gen Intel i5-1334U(Beat I7-1250U),16GB RAM,1TB SSD, Bluetooth, Wi-Fi, Windows 11 Pro/Microsoft Office License",https://www.newegg.com/dell-3530-15-0-fhd-touch-screen-intel-core-i5-1334u-16gb-memory-1-tb-ssd-black/p/1TS-000A-14KK8,580.79,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AKKBS2506190ZE2EMCB.jpg
"HP OMEN 16"" IPS FHD+ 144Hz Gaming Laptop NVIDIA GeForce RTX 5060 8GB GDDR7 AMD Ryzen 9 8940HX (> i9-14900HX) 32GB DDR5 RAM 2TB SSD  RGB Backlit KB HDMI 2.1  Wi-Fi 6E BT 5.3 Win 11 Pro Shadow Black",https://www.newegg.com/hp-16-0-geforce-rtx-5060-laptop-gpu-fhd-32gb-memory-2-tb-ssd/p/2WC-0001-05KN5,"1,859.00",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/BPMFS25062407DJT293.jpg
"Dell Inspiron Pro 15 3530 Touch Business Laptop, 15.6 FHD Backlit Touchscreen, Intel i5-1335U (Beats i7-1255U), 16GB RAM 1TB SSD, Wi-Fi 6, Bundle with PCO Notebook Folding Radiator Laptop Cooler",https://www.newegg.com/dell-3000-series-15-6-fhd-touch-screen-intel-iris-xe-graphics-16gb-memory-1-tb-pcie-ssd-black/p/1TS-000A-149T9,726,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/B0GJD2503210TDEI52B.jpg
"HP 14 Laptop (14"" Micro-Edge, Intel N4120, 16GB RAM, 192GB(64GB eMMC+128GB SD), 1-Yr Microsoft 365, 11-Hrs Long Battery Life, Narrow-Bezel, Webcam, WiFi, Win 11 Home in S Mode, Student & Home, White",https://www.newegg.com/hp-14-laptop-14-0-hd-non-touch-screen-intel-celeron-n4120-intel-graphics-16gb-memory-192-gb-ssd-white/p/1TS-000D-1PZ59,299.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/ADG3S2506100HSIQ8FC.jpg
"*OPEN CARTON* Dell Inspiron 3511 15.6"" Full HD LED Laptop,11th Gen Intel Core i7-1165G7 Processor,16GB DDR4 RAM,1TB SSD, Intel Iris Xe Graphics,Wifi-AC,Bluetooth,HDMI,USB,Windows 11 Pro",https://www.newegg.com/dell-inspiron-15-6-full-hd-wva-led-display-non-touch-screen-intel-core-i7-1165g7-intel-iris-xe-graphics-16gb-memory-1-tb-ssd-black/p/1TS-000A-0VBV1,549.99,Free Shipping,1,https://c1.neweggimages.com/productimage/nb300/AE4ND2210280ZMY7P5B.jpg
"Dell Inspiron 14 2-in-1 Laptop, 14"" FHD TouchScreen Display, AMD Ryzen 5-8640HS(Up to 4.9Hz), 32GB DDR5, 1TB PCIe SSD, Backlit KB, FP Reader, SD Card Reader, WiFi 6E, USB-C, Mytrix HDMI, Win 11 Pro",https://www.newegg.com/dell-touch-screen-32gb-memory-1-tb-ssd-blue/p/1XV-000A-02EB5,779.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/A6V6D2407150LI5E1FA.jpg
"Lenovo ThinkPad L14 Gen 3 Business Laptop (14"" FHD Touchscreen, AMD Ryzen 7 5825U, 64GB RAM, 1TB SSD, 8-Core (Beats i7-1165G7)), Backlit, 1080p RGB Webcam, Ethernet, Wi-Fi 6, Win 11 Pro w/ AI Copilot",https://www.newegg.com/lenovo-thinkpad-14-0-fhd-touch-screen-amd-ryzen-7-5825u-amd-radeon-graphics-64gb-memory-1-tb-nvme-ssd-black/p/36B-000D-00GE1,949.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/ADG3S2506180BGW1XB8.jpg
"Dell Latitude 3440 Laptop 14"" FHD, Intel Core i3-1315U, 32GB RAM, 1TB NVMe SSD, Webcam, AX Wi-Fi, Bluetooth, Backlit Keyboard,  HDMI, USB C- Display Port, Windows 11 Pro, Notebook, Grey",https://www.newegg.com/dell-latitude-14-0-full-hd-non-touch-screen-intel-core-i3-1315u-intel-uhd-graphics-770-32gb-memory-1-tb-nvme-ssd-gray/p/36B-0006-005X2,689.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/A65ES2501300Z4Z1K70.jpg
"Lenovo ThinkPad P14s Gen 6 AMD Laptop, 14"" IPS  60Hz,Ryzen AI 5 PRO 340,16GB, AMD Radeon 840M, 512GB SSD,Win 11 Pro",https://www.newegg.com/lenovo-14-gb-memory-512-gb-ssd/p/1TS-000E-1D455,"1,159.00",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AHRCD25071012GSQS0D.jpg
"Lenovo IdeaPad Flex 5i 2-in-1 Laptop - Office Lifetime, 14"" WUXGA Touchscreen, Intel 10-Core 7 150U(>i7-1355U), Copilot AI Laptop, Fingerprint Reader, Backlit KB, Windows 11 Pro, 16GB RAM, 1TB SSD",https://www.newegg.com/lenovo-ideapad-5i-2-in-1-laptop-14-0-yes-intel-core-7-150u-intel-iris-xe-graphics-grey/p/1TS-000E-1CVZ9,899,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AWVGS2505070IM6C8D1.jpg
"Acer Swift AI Copilot PC Business Laptop, 16"" 2.8K OLED Touchscreen 100% DCI-P3 Display, Intel 8-core Ultra 7 Series 2 256V(Up to 4.8GHz), 16GB LPDDR5X 1TB SSD, Backlit KB, Wi-Fi 7, Win11 Home",https://www.newegg.com/acer-america-swift-16-0-qhd-intel-core-ultra-7-256v-16gb-memory-1-tb-pcie-ssd-black/p/1TS-000X-06114,"1,037.76",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AJZDD25042408K3N9B5.jpg
"Acer Swift 16 AI Business Laptop, 16"" 3K OLED Touchscreen 100% DCI-P3 Display, Intel 8-core Ultra 7 Series 2 256V(Up to 4.8GHz), 16GB LPDDR5X 1TB SSD, Backlit KB, Wi-Fi 7, Win11 Home, AI+Copilot PC",https://www.newegg.com/acer-america-swift-16-0-qhd-touch-screen-intel-core-ultra-7-256v-16gb-memory-1-tb-pcie-ssd-black/p/1TS-000X-060J6,"1,038.49",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AJZDD250320077MQWD2.jpg
"Lenovo LOQ 15ARP9 Gaming Laptop, 15.6"" 144Hz FHD Display, AMD Ryzen 7 7435HS Upto 4.5GHz, 24GB RAM, 1TB SSD, NVIDIA GeForce RTX 4050, Backlit keys, Windows 11 Home",https://www.newegg.com/lenovo-15-6-nvidia-geforce-rtx-4050-laptop-gpu-full-hd-24gb-memory-1-tb-ssd/p/2WC-000J-035W2,939.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD25061610TCQ2A8.jpg
"Lenovo Laptop V14 for Business, Student, Home User (14"" FHD Anti-Glare, AMD Ryzen 5 5500U, 40GB RAM, 1TB SSD) Webcam w/ Shutter, Military Grade, Type-C, Ethernet, Wi-Fi, Win 11 Pro, Black  2024",https://www.newegg.com/lenovo-laptop-v14-for-business-student-home-user-14-0-40gb-memory-1-tb-ssd/p/36B-000D-00EX4,599.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/ADG3S2406070GHUJK60.jpg
"Lenovo IdeaPad Flex 5i 2-in-1 Laptop (14"" FHD+ Touchscreen, Intel Core i5-1235U, 8GB RAM, 512GB SSD) Convertible, Fingerprint, Backlit, 1080p Webcam, 9-Hr Battery Life, IST Pen, Win 11 Home S Mode",https://www.newegg.com/lenovo-ideapad-14-0-fhd-touch-screen-intel-core-i5-1235u-intel-graphics-8gb-memory-1-tb-ssd-gray/p/1TS-000E-1CZW8,549.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/ADG3S250607044XM7B8.jpg
"Lenovo LOQ 15ARP9 Gaming Laptop, 15.6"" 144Hz FHD Display, AMD Ryzen 7 7435HS Upto 4.5GHz, 64GB RAM, 4TB SSD, NVIDIA GeForce RTX 4060, Backlit keys, Windows 11 Pro",https://www.newegg.com/lenovo-15-6-nvidia-geforce-rtx-4060-laptop-gpu-full-hd-64gb-memory-4-tb-ssd/p/2WC-000J-035Z6,"1,699.99",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD250616139R98A8.jpg
"Lenovo Thinkpad T14 Gen 2 14"" Laptop, Ryzen 5 PRO 5650U 2.3Ghz, 16GB DDR4, 256GB NVMe SSD, 1080p Full HD, HDMI, Webcam, Windows 10 Pro",https://www.newegg.com/lenovo-14-0-full-hd-non-touch-screen-amd-ryzen-5-pro-5650u-amd-radeon-graphics-16gb-memory-256-gb-pcie-ssd-black/p/1TS-000E-1BRE7,554.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/ADUMD24100117M6Z879.jpg
"HP 250 G10 Laptop, 15.6"" FHD Display, Intel Core i7-1355U Upto 5GHz, 16GB RAM, 1TB SSD, Windows 11 Pro",https://www.newegg.com/hp-15-6-full-hd-no-intel-iris-xe-graphics-16gb-memory-1-tb-ssd-silver/p/1TS-000D-1PS22,649.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AA0SD250508124OO24F.jpg
Asus Vivobook Go 15 Thin & Light Laptop/15.6 FHD Display/Intel Celeron N4020 Processor/4GB RAM/ 64GB Storage/Windows 11 Home in S Mode/1 Year Microsoft 365/With Mouse Pad bundle,https://www.newegg.com/asus-15-6-non-touch-screen-1-10ghz-intel-uhd-graphics-600-4gb-memory-64-gb-ssd-black/p/1TS-001A-07R63,199.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AEYJS22101805YUJA1A.jpg
"Lenovo Ideapad 1 15.6"" HD Laptop | Athlon Silver 7120U Processor | 4GB DDR5 RAM| 128GB SSD | AMD Radeon Graphics | Windows 11 Home in S Mode | Grey | with Wireless Mouse Bundle",https://www.newegg.com/lenovo-15-6-non-touch-screen-2-40ghz-amd-radeon-graphics-4gb-memory-128-gb-ssd-grey/p/1TS-000E-17MC7,269.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AEYJS2306126FQ1K.jpg
"ASUS TUF 16"" 165Hz   Gaming Laptop, AMD Ryzen 7 7735HS, 64GB RAM, 2TB SSD, AMD Radeon RX 7700S, Wi-Fi 6, Bluetooth, Windows 11 Pro",https://www.newegg.com/asus-16-0-amd-radeon-rx-7700s/p/2WC-000N-0EYM1,"1,299.00",Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AWVGS2406110LTTAK9A.jpg
"HP 17.3"" IPS FHD Business Laptop Intel Core 5 120U (Beats i5-1335U) Intel Graphics 32GB RAM 2TB SSD Backlit KB Wi-Fi 6 Bluetooth 5.3 720p Webcam HDMI USB-C Windows 11 Pro Silver | Value Gift Set",https://www.newegg.com/hp-17-3-full-hd-non-touch-screen-intel-graphics-32gb-memory-2-tb-ssd-silver/p/1TS-000D-1P4X8,829.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/BPMFS2503220UAIN929.jpg
"HP 17 Business Laptop, 17.3"" FHD Display, AMD Ryzen 5 5500U Upto 4.0GHz, 16GB RAM, 256GB NVMe SSD, Vega 6, HDMI, Wi-Fi, Bluetooth, Windows 11 Pro/Lone Star Mouse Pad",https://www.newegg.com/hp-17-0-fhd-non-touch-screen-amd-ryzen-5-5500u-16gb-memory-256-gb-ssd-silver/p/36B-0007-007J3,569.79,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/AKKBD2303210ZR0774E.jpg
"Lenovo ThinkBook 14 Business Laptop (14"" FHD Anti-Glare, Intel 10-Core i5-1235U, 16GB RAM, 512GB PCIe SSD), Fingerprint Reader, Ethernet(RJ-45), Webcam, Windows 11 Pro w / AI Copilot, Grey",https://www.newegg.com/lenovo-thinkbook-14-0-fhd-non-touch-screen-intel-core-i5-1235u-intel-graphics-16gb-memory-512-gb-ssd-gray/p/1TS-000E-1D053,649.99,Free Shipping,0,https://c1.neweggimages.com/productimage/nb300/ADG3S25061208OK4717.jpg
